date,away_team,home_team,away_runs,home_runs,season
2023-04-29,CLE,BOS,7,8,2023
2023-04-30,SEA,TOR,10,8,2023
2023-04-30,NYA,TEX,2,15,2023
2023-04-30,CIN,OAK,4,5,2023
2023-04-30,KCA,MIN,4,8,2023
2023-04-30,PHI,HOU,3,4,2023
2023-04-30,BAL,DET,5,3,2023
2023-04-30,TBA,CHA,9,12,2023
2023-04-30,SFN,SDN,4,6,2023
2023-04-30,PIT,WAS,2,7,2023
2023-04-30,ANA,MIL,3,0,2023
2023-04-30,CHN,MIA,3,4,2023
2023-04-30,SLN,LAN,3,6,2023
2023-04-30,ARI,COL,4,12,2023
2023-04-30,CLE,BOS,1,7,2023
2023-05-01,TOR,BOS,5,6,2023
2023-05-01,SFN,HOU,3,7,2023
2023-05-01,CHN,WAS,5,1,2023
2023-05-01,CLE,NYA,3,2,2023
2023-05-01,ATL,NYN,3,5,2023
2023-05-01,ATL,NYN,9,8,2023
2023-05-01,PHI,LAN,4,13,2023
2023-05-01,CIN,SDN,3,8,2023
2023-05-02,ARI,TEX,4,6,2023
2023-05-02,PIT,TBA,1,4,2023
2023-05-02,SEA,OAK,2,1,2023
2023-05-02,CLE,NYA,2,4,2023
2023-05-02,BAL,KCA,11,7,2023
2023-05-02,MIN,CHA,2,3,2023
2023-05-02,SFN,HOU,2,0,2023
2023-05-02,CHN,WAS,1,4,2023
2023-05-02,ANA,SLN,5,1,2023
2023-05-02,CIN,SDN,2,1,2023
2023-05-02,ATL,MIA,6,0,2023
2023-05-02,PHI,LAN,1,13,2023
2023-05-02,MIL,COL,2,3,2023
2023-05-02,TOR,BOS,6,7,2023
2023-05-03,NYN,DET,1,8,2023
2023-05-03,ARI,TEX,12,7,2023
2023-05-03,SEA,OAK,7,2,2023
2023-05-03,CLE,NYA,3,4,2023
2023-05-03,BAL,KCA,0,6,2023
2023-05-03,SFN,HOU,4,2,2023
2023-05-03,NYN,DET,5,6,2023
2023-05-03,PIT,TBA,1,8,2023
2023-05-03,TOR,BOS,3,8,2023
2023-05-03,CHN,WAS,1,2,2023
2023-05-03,ANA,SLN,6,4,2023
2023-05-03,CIN,SDN,1,7,2023
2023-05-03,ATL,MIA,14,6,2023
2023-05-03,PHI,LAN,6,10,2023
2023-05-03,MIN,CHA,4,6,2023
2023-05-03,MIL,COL,1,7,2023
2023-05-04,PIT,TBA,2,3,2023
2023-05-04,SEA,OAK,5,3,2023
2023-05-04,BAL,KCA,13,10,2023
2023-05-04,NYN,DET,0,2,2023
2023-05-04,MIN,CHA,7,3,2023
2023-05-04,TOR,BOS,5,11,2023
2023-05-04,CHN,WAS,3,4,2023
2023-05-04,ANA,SLN,11,7,2023
2023-05-04,ATL,MIA,6,3,2023
2023-05-04,MIL,COL,6,9,2023
2023-05-05,HOU,SEA,6,4,2023
2023-05-05,NYA,TBA,4,5,2023
2023-05-05,OAK,KCA,12,8,2023
2023-05-05,MIN,CLE,2,0,2023
2023-05-05,TEX,ANA,4,5,2023
2023-05-05,DET,SLN,5,4,2023
2023-05-05,MIL,SFN,4,6,2023
2023-05-05,BAL,ATL,9,4,2023
2023-05-05,TOR,PIT,4,0,2023
2023-05-05,BOS,PHI,5,3,2023
2023-05-05,COL,NYN,0,1,2023
2023-05-05,CHA,CIN,5,4,2023
2023-05-05,MIA,CHN,1,4,2023
2023-05-05,WAS,ARI,1,3,2023
2023-05-05,LAN,SDN,2,5,2023
2023-05-06,MIL,SFN,1,4,2023
2023-05-06,HOU,SEA,5,7,2023
2023-05-06,NYA,TBA,3,2,2023
2023-05-06,MIN,CLE,3,4,2023
2023-05-06,TEX,ANA,10,1,2023
2023-05-06,DET,SLN,6,5,2023
2023-05-06,LAN,SDN,2,1,2023
2023-05-06,OAK,KCA,5,4,2023
2023-05-06,BOS,PHI,7,4,2023
2023-05-06,COL,NYN,5,2,2023
2023-05-06,CHA,CIN,3,5,2023
2023-05-06,MIA,CHN,2,4,2023
2023-05-06,BAL,ATL,4,5,2023
2023-05-06,WAS,ARI,7,8,2023
2023-05-06,TOR,PIT,8,2,2023
2023-05-07,NYA,TBA,7,8,2023
2023-05-07,HOU,SEA,1,3,2023
2023-05-07,MIN,CLE,0,2,2023
2023-05-07,TEX,ANA,16,8,2023
2023-05-07,DET,SLN,6,12,2023
2023-05-07,MIL,SFN,7,3,2023
2023-05-07,LAN,SDN,5,2,2023
2023-05-07,OAK,KCA,1,5,2023
2023-05-07,BOS,PHI,1,6,2023
2023-05-07,COL,NYN,13,6,2023
2023-05-07,CHA,CIN,17,4,2023
2023-05-07,MIA,CHN,5,4,2023
2023-05-07,BAL,ATL,2,3,2023
2023-05-07,WAS,ARI,9,8,2023
2023-05-07,TOR,PIT,10,1,2023
2023-05-08,TEX,SEA,2,1,2023
2023-05-08,OAK,NYA,2,7,2023
2023-05-08,CHA,KCA,5,12,2023
2023-05-08,DET,CLE,6,2,2023
2023-05-08,TBA,BAL,3,0,2023
2023-05-08,HOU,ANA,4,6,2023
2023-05-08,COL,PIT,0,2,2023
2023-05-08,LAN,MIL,3,9,2023
2023-05-08,SLN,CHN,3,1,2023
2023-05-08,MIA,ARI,2,5,2023
2023-05-08,WAS,SFN,5,1,2023
2023-05-09,TBA,BAL,2,4,2023
2023-05-09,OAK,NYA,5,10,2023
2023-05-09,SDN,MIN,6,1,2023
2023-05-09,CHA,KCA,4,2,2023
2023-05-09,DET,CLE,0,2,2023
2023-05-09,TEX,SEA,0,5,2023
2023-05-09,HOU,ANA,3,1,2023
2023-05-09,LAN,MIL,6,2,2023
2023-05-09,COL,PIT,10,1,2023
2023-05-09,TOR,PHI,4,8,2023
2023-05-09,NYN,CIN,6,7,2023
2023-05-09,SLN,CHN,6,4,2023
2023-05-09,BOS,ATL,3,9,2023
2023-05-09,MIA,ARI,6,2,2023
2023-05-09,WAS,SFN,1,4,2023
2023-05-10,TEX,SEA,4,3,2023
2023-05-10,OAK,NYA,3,11,2023
2023-05-10,SDN,MIN,3,4,2023
2023-05-10,CHA,KCA,1,9,2023
2023-05-10,TBA,BAL,1,2,2023
2023-05-10,HOU,ANA,5,4,2023
2023-05-10,WAS,SFN,11,6,2023
2023-05-10,DET,CLE,5,0,2023
2023-05-10,TOR,PHI,1,2,2023
2023-05-10,LAN,MIL,8,1,2023
2023-05-10,NYN,CIN,2,1,2023
2023-05-10,SLN,CHN,4,10,2023
2023-05-10,BOS,ATL,5,2,2023
2023-05-10,MIA,ARI,5,4,2023
2023-05-10,COL,PIT,4,3,2023
2023-05-11,TEX,OAK,4,0,2023
2023-05-11,TBA,NYA,8,2,2023
2023-05-11,SDN,MIN,3,5,2023
2023-05-11,CHA,KCA,3,4,2023
2023-05-11,SFN,ARI,6,2,2023
2023-05-11,NYN,CIN,0,5,2023
2023-05-12,HOU,CHA,5,1,2023
2023-05-12,TEX,OAK,7,9,2023
2023-05-12,TBA,NYA,5,6,2023
2023-05-12,CHN,MIN,6,2,2023
2023-05-12,SEA,DET,9,2,2023
2023-05-12,ANA,CLE,5,4,2023
2023-05-12,SLN,BOS,8,6,2023
2023-05-12,ATL,TOR,0,3,2023
2023-05-12,NYN,WAS,3,2,2023
2023-05-12,KCA,MIL,1,5,2023
2023-05-12,CIN,MIA,7,4,2023
2023-05-12,SDN,LAN,2,4,2023
2023-05-12,PHI,COL,6,3,2023
2023-05-12,SFN,ARI,5,7,2023
2023-05-12,PIT,BAL,3,6,2023
2023-05-13,ATL,TOR,2,5,2023
2023-05-13,TEX,OAK,5,0,2023
2023-05-13,TBA,NYA,8,9,2023
2023-05-13,CHN,MIN,1,11,2023
2023-05-13,SEA,DET,5,0,2023
2023-05-13,ANA,CLE,6,8,2023
2023-05-13,HOU,CHA,1,3,2023
2023-05-13,SLN,BOS,4,3,2023
2023-05-13,PIT,BAL,0,2,2023
2023-05-13,NYN,WAS,2,3,2023
2023-05-13,KCA,MIL,3,4,2023
2023-05-13,CIN,MIA,6,5,2023
2023-05-13,SDN,LAN,2,4,2023
2023-05-13,PHI,COL,7,4,2023
2023-05-13,SFN,ARI,2,7,2023
2023-05-14,ATL,TOR,5,6,2023
2023-05-14,TBA,NYA,8,7,2023
2023-05-14,CHN,MIN,3,16,2023
2023-05-14,SEA,DET,3,5,2023
2023-05-14,ANA,CLE,3,4,2023
2023-05-14,HOU,CHA,4,3,2023
2023-05-14,SLN,BOS,9,1,2023
2023-05-14,TEX,OAK,11,3,2023
2023-05-14,NYN,WAS,8,2,2023
2023-05-14,KCA,MIL,6,9,2023
2023-05-14,CIN,MIA,1,3,2023
2023-05-14,SDN,LAN,0,4,2023
2023-05-14,PHI,COL,0,4,2023
2023-05-14,PIT,BAL,4,0,2023
2023-05-14,SFN,ARI,1,2,2023
2023-05-15,NYA,TOR,7,4,2023
2023-05-15,ATL,TEX,12,0,2023
2023-05-15,ARI,OAK,5,2,2023
2023-05-15,CHN,HOU,4,6,2023
2023-05-15,SEA,BOS,10,1,2023
2023-05-15,ANA,BAL,9,5,2023
2023-05-15,NYN,WAS,3,10,2023
2023-05-15,MIL,SLN,1,18,2023
2023-05-15,PHI,SFN,3,6,2023
2023-05-15,KCA,SDN,0,4,2023
2023-05-15,MIN,LAN,8,9,2023
2023-05-15,CIN,COL,8,9,2023
2023-05-16,ATL,TEX,4,7,2023
2023-05-16,NYA,TOR,6,3,2023
2023-05-16,ARI,OAK,8,9,2023
2023-05-16,CHN,HOU,3,7,2023
2023-05-16,PIT,DET,0,4,2023
2023-05-16,CLE,CHA,3,8,2023
2023-05-16,SEA,BOS,4,9,2023
2023-05-16,MIN,LAN,5,1,2023
2023-05-16,MIL,SLN,3,2,2023
2023-05-16,PHI,SFN,3,4,2023
2023-05-16,KCA,SDN,5,4,2023
2023-05-16,TBA,NYN,8,5,2023
2023-05-16,WAS,MIA,4,5,2023
2023-05-16,CIN,COL,3,1,2023
2023-05-16,ANA,BAL,3,7,2023
2023-05-17,CLE,CHA,2,7,2023
2023-05-17,NYA,TOR,0,3,2023
2023-05-17,ATL,TEX,6,5,2023
2023-05-17,ARI,OAK,5,3,2023
2023-05-17,CHN,HOU,6,7,2023
2023-05-17,PIT,DET,8,0,2023
2023-05-17,SEA,BOS,3,12,2023
2023-05-17,TBA,NYN,7,8,2023
2023-05-17,MIL,SLN,0,3,2023
2023-05-17,PHI,SFN,4,7,2023
2023-05-17,KCA,SDN,4,3,2023
2023-05-17,ANA,BAL,1,3,2023
2023-05-17,WAS,MIA,3,4,2023
2023-05-17,MIN,LAN,3,7,2023
2023-05-17,CIN,COL,6,11,2023
2023-05-18,NYA,TOR,4,2,2023
2023-05-18,CLE,CHA,3,1,2023
2023-05-18,ANA,BAL,6,5,2023
2023-05-18,LAN,SLN,8,16,2023
2023-05-18,TBA,NYN,2,3,2023
2023-05-18,WAS,MIA,3,5,2023
2023-05-19,BAL,TOR,6,2,2023
2023-05-19,COL,TEX,2,7,2023
2023-05-19,MIL,TBA,0,1,2023
2023-05-19,OAK,HOU,1,5,2023
2023-05-19,KCA,CHA,0,2,2023
2023-05-19,MIN,ANA,4,5,2023
2023-05-19,DET,WAS,8,6,2023
2023-05-19,ARI,PIT,3,13,2023
2023-05-19,MIA,SFN,3,4,2023
2023-05-19,BOS,SDN,6,1,2023
2023-05-19,CHN,PHI,10,1,2023
2023-05-19,CLE,NYN,9,10,2023
2023-05-19,NYA,CIN,6,2,2023
2023-05-19,SEA,ATL,2,6,2023
2023-05-19,LAN,SLN,5,0,2023
2023-05-20,MIN,ANA,6,2,2023
2023-05-20,COL,TEX,5,11,2023
2023-05-20,MIL,TBA,4,8,2023
2023-05-20,OAK,HOU,2,3,2023
2023-05-20,BAL,TOR,6,5,2023
2023-05-20,KCA,CHA,1,5,2023
2023-05-20,DET,WAS,2,5,2023
2023-05-20,ARI,PIT,4,3,2023
2023-05-20,MIA,SFN,1,0,2023
2023-05-20,BOS,SDN,4,2,2023
2023-05-20,CHN,PHI,3,12,2023
2023-05-20,NYA,CIN,7,4,2023
2023-05-20,SEA,ATL,7,3,2023
2023-05-20,LAN,SLN,5,6,2023
2023-05-21,BAL,TOR,8,3,2023
2023-05-21,COL,TEX,3,13,2023
2023-05-21,MIL,TBA,6,4,2023
2023-05-21,OAK,HOU,0,2,2023
2023-05-21,KCA,CHA,2,5,2023
2023-05-21,MIN,ANA,2,4,2023
2023-05-21,DET,WAS,4,6,2023
2023-05-21,LAN,SLN,5,10,2023
2023-05-21,MIA,SFN,5,7,2023
2023-05-21,ARI,PIT,8,3,2023
2023-05-21,CHN,PHI,1,2,2023
2023-05-21,CLE,NYN,1,2,2023
2023-05-21,CLE,NYN,4,5,2023
2023-05-21,NYA,CIN,4,1,2023
2023-05-21,SEA,ATL,2,3,2023
2023-05-21,BOS,SDN,0,7,2023
2023-05-22,CHA,CLE,0,3,2023
2023-05-22,TOR,TBA,4,6,2023
2023-05-22,SFN,MIN,4,1,2023
2023-05-22,DET,KCA,8,5,2023
2023-05-22,BOS,ANA,1,2,2023
2023-05-22,OAK,SEA,2,11,2023
2023-05-22,ARI,PHI,6,3,2023
2023-05-22,HOU,MIL,12,2,2023
2023-05-22,MIA,COL,3,5,2023
2023-05-22,SLN,CIN,5,6,2023
2023-05-22,TEX,PIT,4,6,2023
2023-05-22,LAN,ATL,8,6,2023
2023-05-23,TOR,TBA,20,1,2023
2023-05-23,OAK,SEA,2,3,2023
2023-05-23,BAL,NYA,5,6,2023
2023-05-23,SFN,MIN,4,3,2023
2023-05-23,DET,KCA,1,4,2023
2023-05-23,CHA,CLE,4,2,2023
2023-05-23,BOS,ANA,0,4,2023
2023-05-23,SDN,WAS,7,4,2023
2023-05-23,TEX,PIT,6,1,2023
2023-05-23,ARI,PHI,4,3,2023
2023-05-23,HOU,MIL,0,6,2023
2023-05-23,MIA,COL,4,5,2023
2023-05-23,SLN,CIN,8,5,2023
2023-05-23,NYN,CHN,2,7,2023
2023-05-23,LAN,ATL,8,1,2023
2023-05-24,TOR,TBA,3,7,2023
2023-05-24,OAK,SEA,1,6,2023
2023-05-24,SFN,MIN,1,7,2023
2023-05-24,DET,KCA,6,4,2023
2023-05-24,CHA,CLE,6,0,2023
2023-05-24,BOS,ANA,3,7,2023
2023-05-24,SDN,WAS,3,5,2023
2023-05-24,BAL,NYA,9,6,2023
2023-05-24,ARI,PHI,5,6,2023
2023-05-24,HOU,MIL,0,4,2023
2023-05-24,MIA,COL,10,2,2023
2023-05-24,SLN,CIN,3,10,2023
2023-05-24,TEX,PIT,3,2,2023
2023-05-24,NYN,CHN,2,4,2023
2023-05-24,LAN,ATL,3,4,2023
2023-05-25,TOR,TBA,3,6,2023
2023-05-25,OAK,SEA,2,3,2023
2023-05-25,BAL,NYA,3,1,2023
2023-05-25,CHA,DET,2,7,2023
2023-05-25,SDN,WAS,8,6,2023
2023-05-25,SFN,MIL,5,0,2023
2023-05-25,MIA,COL,6,7,2023
2023-05-25,SLN,CIN,2,1,2023
2023-05-25,NYN,CHN,10,1,2023
2023-05-25,PHI,ATL,5,8,2023
2023-05-26,PIT,SEA,11,6,2023
2023-05-26,HOU,OAK,5,2,2023
2023-05-26,LAN,TBA,3,9,2023
2023-05-26,SDN,NYA,5,1,2023
2023-05-26,TOR,MIN,3,1,2023
2023-05-26,WAS,KCA,12,10,2023
2023-05-26,CHA,DET,12,3,2023
2023-05-26,CIN,CHN,9,0,2023
2023-05-26,TEX,BAL,12,2,2023
2023-05-26,MIA,ANA,6,2,2023
2023-05-26,SFN,MIL,15,1,2023
2023-05-26,NYN,COL,5,2,2023
2023-05-26,PHI,ATL,6,4,2023
2023-05-26,BOS,ARI,7,2,2023
2023-05-26,SLN,CLE,3,4,2023
2023-05-27,CHA,DET,3,7,2023
2023-05-27,PIT,SEA,0,5,2023
2023-05-27,HOU,OAK,6,3,2023
2023-05-27,LAN,TBA,6,5,2023
2023-05-27,TOR,MIN,7,9,2023
2023-05-27,WAS,KCA,4,2,2023
2023-05-27,SLN,CLE,2,1,2023
2023-05-27,SDN,NYA,2,3,2023
2023-05-27,MIA,ANA,8,5,2023
2023-05-27,SFN,MIL,3,1,2023
2023-05-27,NYN,COL,7,10,2023
2023-05-27,CIN,CHN,8,5,2023
2023-05-27,PHI,ATL,2,1,2023
2023-05-27,BOS,ARI,2,1,2023
2023-05-27,TEX,BAL,5,3,2023
2023-05-28,LAN,TBA,10,11,2023
2023-05-28,PIT,SEA,3,6,2023
2023-05-28,SDN,NYA,7,10,2023
2023-05-28,TOR,MIN,3,0,2023
2023-05-28,WAS,KCA,2,3,2023
2023-05-28,CHA,DET,5,6,2023
2023-05-28,SLN,CLE,3,4,2023
2023-05-28,HOU,OAK,10,1,2023
2023-05-28,MIA,ANA,2,0,2023
2023-05-28,SFN,MIL,5,7,2023
2023-05-28,NYN,COL,10,11,2023
2023-05-28,CIN,CHN,8,5,2023
2023-05-28,PHI,ATL,4,11,2023
2023-05-28,BOS,ARI,2,4,2023
2023-05-28,TEX,BAL,2,3,2023
2023-05-29,NYA,SEA,10,4,2023
2023-05-29,ATL,OAK,2,7,2023
2023-05-29,MIN,HOU,7,5,2023
2023-05-29,TEX,DET,5,0,2023
2023-05-29,ANA,CHA,6,4,2023
2023-05-29,CLE,BAL,5,0,2023
2023-05-29,PIT,SFN,4,14,2023
2023-05-29,WAS,LAN,1,6,2023
2023-05-29,TBA,CHN,0,1,2023
2023-05-29,COL,ARI,5,7,2023
2023-05-29,KCA,SLN,7,0,2023
2023-05-30,ANA,CHA,3,7,2023
2023-05-30,NYA,SEA,10,2,2023
2023-05-30,ATL,OAK,1,2,2023
2023-05-30,MIN,HOU,1,5,2023
2023-05-30,TEX,DET,10,6,2023
2023-05-30,MIL,TOR,2,7,2023
2023-05-30,CIN,BOS,9,8,2023
2023-05-30,PHI,NYN,0,2,2023
2023-05-30,KCA,SLN,1,2,2023
2023-05-30,PIT,SFN,2,1,2023
2023-05-30,SDN,MIA,9,4,2023
2023-05-30,WAS,LAN,3,9,2023
2023-05-30,TBA,CHN,1,2,2023
2023-05-30,COL,ARI,1,5,2023
2023-05-30,CLE,BAL,5,8,2023
2023-05-31,MIL,TOR,4,2,2023
2023-05-31,NYA,SEA,0,1,2023
2023-05-31,ATL,OAK,4,2,2023
2023-05-31,TEX,DET,2,3,2023
2023-05-31,ANA,CHA,12,5,2023
2023-05-31,CIN,BOS,5,4,2023
2023-05-31,MIN,HOU,8,2,2023
2023-05-31,PIT,SFN,9,4,2023
2023-05-31,PHI,NYN,1,4,2023
2023-05-31,SDN,MIA,1,2,2023
2023-05-31,WAS,LAN,10,6,2023
2023-05-31,TBA,CHN,4,3,2023
2023-05-31,COL,ARI,0,6,2023
2023-05-31,CLE,BAL,12,8,2023
2023-06-01,MIL,TOR,1,3,2023
2023-06-01,CLE,MIN,6,7,2023
2023-06-01,ANA,HOU,2,5,2023
2023-06-01,CIN,BOS,2,8,2023
2023-06-01,SDN,MIA,10,1,2023
2023-06-01,COL,ARI,4,5,2023
2023-06-01,PHI,NYN,2,4,2023
2023-06-02,PHI,WAS,7,8,2023
2023-06-02,SEA,TEX,0,2,2023
2023-06-02,CLE,MIN,0,1,2023
2023-06-02,COL,KCA,7,2,2023
2023-06-02,ANA,HOU,2,6,2023
2023-06-02,DET,CHA,0,3,2023
2023-06-02,BAL,SFN,3,2,2023
2023-06-02,TOR,NYN,3,0,2023
2023-06-02,SLN,PIT,5,7,2023
2023-06-02,CHN,SDN,2,1,2023
2023-06-02,OAK,MIA,0,4,2023
2023-06-02,NYA,LAN,4,8,2023
2023-06-02,MIL,CIN,5,4,2023
2023-06-02,ATL,ARI,2,3,2023
2023-06-03,SEA,TEX,6,16,2023
2023-06-03,CLE,MIN,4,2,2023
2023-06-03,COL,KCA,6,4,2023
2023-06-03,ANA,HOU,6,9,2023
2023-06-03,DET,CHA,1,2,2023
2023-06-03,TBA,BOS,4,2,2023
2023-06-03,TBA,BOS,5,8,2023
2023-06-03,PHI,WAS,4,2,2023
2023-06-03,CHN,SDN,0,6,2023
2023-06-03,SLN,PIT,3,4,2023
2023-06-03,TOR,NYN,2,1,2023
2023-06-03,OAK,MIA,1,12,2023
2023-06-03,NYA,LAN,6,3,2023
2023-06-03,MIL,CIN,10,8,2023
2023-06-03,ATL,ARI,5,2,2023
2023-06-03,BAL,SFN,0,4,2023
2023-06-04,PHI,WAS,11,3,2023
2023-06-04,SEA,TEX,3,12,2023
2023-06-04,CLE,MIN,2,1,2023
2023-06-04,COL,KCA,0,2,2023
2023-06-04,ANA,HOU,2,1,2023
2023-06-04,TBA,BOS,6,2,2023
2023-06-04,BAL,SFN,8,3,2023
2023-06-04,DET,CHA,2,6,2023
2023-06-04,SLN,PIT,1,2,2023
2023-06-04,TOR,NYN,6,4,2023
2023-06-04,CHN,SDN,7,1,2023
2023-06-04,OAK,MIA,5,7,2023
2023-06-04,NYA,LAN,4,1,2023
2023-06-04,MIL,CIN,5,1,2023
2023-06-04,ATL,ARI,8,5,2023
2023-06-05,HOU,TOR,11,4,2023
2023-06-05,SLN,TEX,3,4,2023
2023-06-05,TBA,BOS,4,1,2023
2023-06-05,CHN,SDN,0,5,2023
2023-06-05,OAK,PIT,4,5,2023
2023-06-05,DET,PHI,3,8,2023
2023-06-05,KCA,MIA,6,9,2023
2023-06-05,MIL,CIN,0,2,2023
2023-06-06,SLN,TEX,4,6,2023
2023-06-06,MIN,TBA,0,7,2023
2023-06-06,HOU,TOR,1,5,2023
2023-06-06,CHA,NYA,3,2,2023
2023-06-06,BOS,CLE,5,4,2023
2023-06-06,CHN,ANA,4,7,2023
2023-06-06,ARI,WAS,10,5,2023
2023-06-06,SFN,COL,10,4,2023
2023-06-06,OAK,PIT,11,2,2023
2023-06-06,DET,PHI,0,1,2023
2023-06-06,BAL,MIL,3,4,2023
2023-06-06,KCA,MIA,1,6,2023
2023-06-06,LAN,CIN,8,9,2023
2023-06-06,NYN,ATL,4,6,2023
2023-06-06,SEA,SDN,4,1,2023
2023-06-07,ARI,WAS,6,2,2023
2023-06-07,HOU,TOR,2,3,2023
2023-06-07,MIN,TBA,1,2,2023
2023-06-07,BOS,CLE,2,5,2023
2023-06-07,CHN,ANA,2,6,2023
2023-06-07,SEA,SDN,3,10,2023
2023-06-07,SLN,TEX,1,0,2023
2023-06-07,BAL,MIL,2,10,2023
2023-06-07,NYN,ATL,5,7,2023
2023-06-07,LAN,CIN,6,8,2023
2023-06-07,OAK,PIT,9,5,2023
2023-06-07,KCA,MIA,1,6,2023
2023-06-07,SFN,COL,5,4,2023
2023-06-08,CHA,NYA,0,3,2023
2023-06-08,NYN,ATL,10,13,2023
2023-06-08,LAN,CIN,6,0,2023
2023-06-08,SFN,COL,6,4,2023
2023-06-08,BAL,MIL,6,3,2023
2023-06-08,DET,PHI,2,3,2023
2023-06-08,CHN,ANA,1,3,2023
2023-06-08,BOS,CLE,3,10,2023
2023-06-08,CHA,NYA,6,5,2023
2023-06-08,MIN,TBA,2,4,2023
2023-06-08,HOU,TOR,2,3,2023
2023-06-09,HOU,CLE,9,10,2023
2023-06-09,ARI,DET,11,6,2023
2023-06-09,NYN,PIT,7,14,2023
2023-06-09,TEX,TBA,3,8,2023
2023-06-09,MIN,TOR,3,2,2023
2023-06-09,MIA,CHA,1,2,2023
2023-06-09,BOS,NYA,3,2,2023
2023-06-09,KCA,BAL,2,3,2023
2023-06-09,OAK,MIL,5,2,2023
2023-06-09,CIN,SLN,4,7,2023
2023-06-09,CHN,SFN,3,2,2023
2023-06-09,LAN,PHI,4,5,2023
2023-06-09,SDN,COL,9,6,2023
2023-06-09,WAS,ATL,2,3,2023
2023-06-09,SEA,ANA,4,5,2023
2023-06-10,KCA,BAL,1,6,2023
2023-06-10,TEX,TBA,8,4,2023
2023-06-10,BOS,NYA,1,3,2023
2023-06-10,ARI,DET,5,0,2023
2023-06-10,HOU,CLE,6,4,2023
2023-06-10,MIA,CHA,5,1,2023
2023-06-10,MIN,TOR,9,4,2023
2023-06-10,CIN,SLN,8,4,2023
2023-06-10,CHN,SFN,4,0,2023
2023-06-10,NYN,PIT,5,1,2023
2023-06-10,LAN,PHI,9,0,2023
2023-06-10,OAK,MIL,2,1,2023
2023-06-10,SDN,COL,3,2,2023
2023-06-10,WAS,ATL,4,6,2023
2023-06-10,SEA,ANA,6,2,2023
2023-06-11,MIN,TOR,6,7,2023
2023-06-11,TEX,TBA,3,7,2023
2023-06-11,BOS,NYA,3,2,2023
2023-06-11,HOU,CLE,0,5,2023
2023-06-11,MIA,CHA,6,5,2023
2023-06-11,KCA,BAL,3,11,2023
2023-06-11,SEA,ANA,4,9,2023
2023-06-11,ARI,DET,7,5,2023
2023-06-11,CHN,SFN,3,13,2023
2023-06-11,NYN,PIT,1,2,2023
2023-06-11,LAN,PHI,3,7,2023
2023-06-11,OAK,MIL,8,6,2023
2023-06-11,SDN,COL,4,5,2023
2023-06-11,WAS,ATL,6,2,2023
2023-06-11,CIN,SLN,4,3,2023
2023-06-12,ANA,TEX,9,6,2023
2023-06-12,MIA,SEA,1,8,2023
2023-06-12,TBA,OAK,3,4,2023
2023-06-12,CIN,KCA,5,4,2023
2023-06-12,ATL,DET,5,6,2023
2023-06-12,SFN,SLN,4,3,2023
2023-06-12,PHI,ARI,8,9,2023
2023-06-12,COL,BOS,4,3,2023
2023-06-13,WAS,HOU,1,6,2023
2023-06-13,ANA,TEX,7,3,2023
2023-06-13,MIA,SEA,3,9,2023
2023-06-13,TBA,OAK,1,2,2023
2023-06-13,MIL,MIN,5,7,2023
2023-06-13,CIN,KCA,5,4,2023
2023-06-13,COL,BOS,7,6,2023
2023-06-13,PHI,ARI,15,3,2023
2023-06-13,SFN,SLN,11,3,2023
2023-06-13,CLE,SDN,3,6,2023
2023-06-13,NYA,NYN,7,6,2023
2023-06-13,CHA,LAN,1,5,2023
2023-06-13,PIT,CHN,3,11,2023
2023-06-13,TOR,BAL,6,11,2023
2023-06-14,ANA,TEX,3,6,2023
2023-06-14,MIA,SEA,4,1,2023
2023-06-14,MIL,MIN,2,4,2023
2023-06-14,CIN,KCA,7,4,2023
2023-06-14,WAS,HOU,4,5,2023
2023-06-14,ATL,DET,6,5,2023
2023-06-14,ATL,DET,10,7,2023
2023-06-14,TBA,OAK,6,3,2023
2023-06-14,TOR,BAL,3,1,2023
2023-06-14,SFN,SLN,8,5,2023
2023-06-14,CLE,SDN,0,5,2023
2023-06-14,NYA,NYN,3,4,2023
2023-06-14,CHA,LAN,8,4,2023
2023-06-14,PIT,CHN,6,10,2023
2023-06-14,PHI,ARI,4,3,2023
2023-06-14,COL,BOS,3,6,2023
2023-06-15,ANA,TEX,5,3,2023
2023-06-15,TBA,OAK,4,3,2023
2023-06-15,DET,MIN,8,4,2023
2023-06-15,WAS,HOU,4,1,2023
2023-06-15,TOR,BAL,2,4,2023
2023-06-15,CLE,SDN,8,6,2023
2023-06-15,PIT,CHN,2,7,2023
2023-06-15,COL,ATL,3,8,2023
2023-06-15,PHI,ARI,5,4,2023
2023-06-15,CHA,LAN,4,5,2023
2023-06-16,CIN,HOU,2,1,2023
2023-06-16,TOR,TEX,2,1,2023
2023-06-16,CHA,SEA,2,3,2023
2023-06-16,PHI,OAK,6,1,2023
2023-06-16,DET,MIN,7,1,2023
2023-06-16,ANA,KCA,3,0,2023
2023-06-16,NYA,BOS,5,15,2023
2023-06-16,BAL,CHN,3,10,2023
2023-06-16,TBA,SDN,6,2,2023
2023-06-16,SLN,NYN,1,6,2023
2023-06-16,PIT,MIL,4,5,2023
2023-06-16,SFN,LAN,7,5,2023
2023-06-16,COL,ATL,1,8,2023
2023-06-16,CLE,ARI,1,5,2023
2023-06-16,MIA,WAS,6,5,2023
2023-06-17,TOR,TEX,2,4,2023
2023-06-17,CHA,SEA,4,3,2023
